,cve,vectorString,Exploitation,Automatable,TechnicalImpact,base_vector,cisa_kev,nuclei,metasploit,exploitdb,poc_github,_Exploitation,KeyPhrases
5554,CVE-2024-22438,,None,No,Partial,,False,False,False,False,False,None,
5555,CVE-2024-22273,,None,No,Total,,False,False,False,False,False,None,
5556,CVE-2024-22232,,None,No,Partial,,False,False,False,False,False,None,
5557,CVE-2024-22463,,None,No,Partial,,False,False,False,False,False,None,"['compromise of confidentiality and integrity of sensitive information', 'cryptographic algorithm']"
5558,CVE-2024-22064,,None,No,Total,,False,False,False,False,False,None,
5559,CVE-2024-22120,,Poc,No,Total,,False,False,False,False,True,Poc,
5560,CVE-2024-22248,,None,No,Partial,,False,False,False,False,False,None,"['open redirect', 'redirect a victim to an attacker controlled domain', 'sensitive information disclosure']"
5561,CVE-2024-22423,,None,No,Partial,,False,False,False,False,False,None,
5562,CVE-2024-22458,,None,No,Partial,,False,False,False,False,False,None,"['inadequate encryption strength', 'recover plaintext']"
5563,CVE-2024-22264,,None,No,Total,,False,False,False,False,False,None,
5564,CVE-2024-22439,,None,No,Partial,,False,False,False,False,False,None,
5565,CVE-2024-22244,,None,No,Partial,,False,False,False,False,False,None,
5566,CVE-2024-22268,,None,No,Partial,,False,False,False,False,False,None,
5567,CVE-2024-22546,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H,None,No,Total,,False,False,False,False,False,None,
5568,CVE-2024-22815,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,None,No,Partial,,False,False,False,False,False,None,
5569,CVE-2024-22053,,None,Yes,Total,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:H,False,False,False,False,False,None,
5570,CVE-2024-22383,,None,No,Partial,,False,False,False,False,False,None,['denial of service']
5571,CVE-2024-22157,,None,Yes,Total,,False,False,False,False,False,None,
5572,CVE-2024-22275,,None,No,Partial,,False,False,False,False,False,None,
5573,CVE-2024-22019,,None,No,Partial,,False,False,False,False,False,None,"['resource exhaustion and denial of service (dos', 'bypassing standard safeguards like timeouts and body size limits', 'send a specially crafted http request with chunked', 'denial of service (dos)', 'cpu and network bandwidth exhaustion']"
5574,CVE-2024-22808,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,None,No,Partial,,False,False,False,False,False,None,
5575,CVE-2024-22721,,None,No,Partial,,False,False,False,False,False,None,
5576,CVE-2024-22058,,None,No,Total,,False,False,False,False,False,None,
5577,CVE-2024-22326,,None,No,Partial,,False,False,False,False,False,None,
5578,CVE-2024-22263,,None,No,Total,,False,False,False,False,False,None,
5579,CVE-2024-22074,,None,No,Partial,,False,False,False,False,False,None,
5580,CVE-2024-22023,,None,Yes,Partial,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,False,False,False,False,False,None,
5581,CVE-2024-22259,,None,No,Total,,False,False,False,False,False,None,['ssrf']
5582,CVE-2024-22015,,None,No,Partial,,False,False,False,False,False,None,
5583,CVE-2024-22279,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,False,False,False,False,False,None,
5584,CVE-2024-22384,,None,No,Partial,,False,False,False,False,False,None,
5585,CVE-2024-22238,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,False,False,False,False,False,None,"['cross site scripting', 'inject malicious code']"
5586,CVE-2024-22453,,None,No,Partial,,False,False,False,False,False,None,"['write to otherwise unauthorized memory', 'heap-based buffer overflow']"
5587,CVE-2024-22039,,None,Yes,Total,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,False,False,False,False,False,None,"['stack-based buffer overflow', 'execute code']"
5588,CVE-2024-22255,,None,No,Partial,,False,False,False,False,False,None,"['information disclosure', 'exploit this issue to leak memory']"
5589,CVE-2024-22254,,None,No,Partial,,False,False,False,False,False,None,"['escape of the sandbox', 'out-of-bounds write']"
5590,CVE-2024-22429,,None,No,Total,,False,False,False,False,False,None,
5591,CVE-2024-22002,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,Poc,No,Total,,False,False,False,False,True,Poc,
5592,CVE-2024-22813,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H,None,Yes,Partial,,False,False,False,False,False,None,
5593,CVE-2024-22405,,None,No,Partial,,False,False,False,False,False,None,
5594,CVE-2024-22385,,None,No,Partial,,False,False,False,False,False,None,
5595,CVE-2024-22043,,None,No,Partial,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,False,False,False,False,False,None,"['crash the application causing denial of service condition', 'null pointer dereference']"
5596,CVE-2024-22151,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,None,Yes,Partial,,False,False,False,False,False,None,
5597,CVE-2024-22917,,None,No,Partial,,False,False,False,False,False,None,"['sql injection', 'execute arbitrary code']"
5598,CVE-2024-22472,,None,No,Total,,False,False,False,False,False,None,
5599,CVE-2024-22262,,None,No,Total,,False,False,False,False,False,None,
5600,CVE-2024-22059,,None,No,Total,,False,False,False,False,False,None,
5601,CVE-2024-22809,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,None,No,Partial,,False,False,False,False,False,None,
5602,CVE-2024-22448,,None,No,Partial,,False,False,False,False,False,None,
5603,CVE-2024-22274,,None,No,Total,,False,False,False,False,False,None,
5604,CVE-2024-39293,,None,No,Partial,,False,False,False,False,False,None,
5605,CVE-2024-39362,,None,No,Partial,,False,False,False,False,False,None,
5606,CVE-2024-39460,,None,No,Partial,,False,False,False,False,False,None,
5607,CVE-2024-39375,,None,No,Partial,,False,False,False,False,False,None,
5608,CVE-2024-39292,,None,No,Partial,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,False,False,False,False,False,None,
5609,CVE-2024-39276,,None,No,Partial,,False,False,False,False,False,None,
5610,CVE-2024-39466,,None,No,Partial,,False,False,False,False,False,None,
5611,CVE-2024-39241,,None,No,Partial,,False,False,False,False,False,None,
5612,CVE-2024-39373,,Poc,Yes,Total,,False,False,False,False,False,None,
5613,CVE-2024-39298,,None,No,Partial,,False,False,False,False,False,None,
5614,CVE-2024-39277,,None,No,Partial,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,False,False,False,False,False,None,
5615,CVE-2024-39242,,None,No,Partial,,False,False,False,False,False,None,
5616,CVE-2024-39296,,None,No,Partial,,False,False,False,False,False,None,
5617,CVE-2024-39301,,None,No,Partial,,False,False,False,False,False,None,
5618,CVE-2024-39157,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:N,Poc,No,Partial,,False,False,False,False,False,None,
5619,CVE-2024-39462,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,None,Yes,Total,,False,False,False,False,False,None,
5620,CVE-2024-39376,,None,Yes,Total,,False,False,False,False,False,None,
5621,CVE-2024-39337,,None,No,Partial,,False,False,False,False,False,None,
5622,CVE-2024-39459,,None,No,Partial,,False,False,False,False,False,None,
5623,CVE-2024-39156,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:N,Poc,No,Partial,,False,False,False,False,False,None,
5624,CVE-2024-4891,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5625,CVE-2024-4038,,None,Yes,Partial,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,False,False,False,False,False,None,
5626,CVE-2024-4487,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5627,CVE-2024-4604,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5628,CVE-2024-4254,,Poc,No,Partial,,False,False,False,False,False,None,
5629,CVE-2024-4595,,Poc,No,Partial,,False,False,False,False,False,None,
5630,CVE-2024-4983,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5631,CVE-2024-4203,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5632,CVE-2024-4653,,Poc,No,Partial,,False,False,False,False,False,None,
5633,CVE-2024-4346,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,False,False,False,False,False,None,
5634,CVE-2024-4716,,Poc,No,Partial,,False,False,False,False,False,None,
5635,CVE-2024-4583,,Poc,Yes,Partial,,False,False,False,False,False,None,
5636,CVE-2024-4429,,None,No,Partial,,False,False,False,False,False,None,
5637,CVE-2024-4700,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5638,CVE-2024-4887,,None,No,Total,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,False,False,False,False,False,None,
5639,CVE-2024-4491,,Poc,No,Total,,False,False,False,False,False,None,
5640,CVE-2024-4242,,None,No,Total,,False,False,False,False,False,None,
5641,CVE-2024-4757,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N,Poc,No,Total,,False,False,False,False,False,None,
5642,CVE-2024-4813,,None,No,Partial,,False,False,False,False,False,None,
5643,CVE-2024-4540,,None,Yes,Partial,,False,False,False,False,False,None,
5644,CVE-2024-4405,,None,No,Total,,False,False,False,False,False,None,
5645,CVE-2024-4956,,None,Yes,Partial,,False,True,False,False,True,Poc,
5646,CVE-2024-4686,,None,No,Partial,,False,False,False,False,False,None,
5647,CVE-2024-4239,,None,No,Partial,,False,False,False,False,False,None,
5648,CVE-2024-4393,,None,Yes,Total,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,False,False,False,False,False,None,
5649,CVE-2024-4517,,None,No,Partial,,False,False,False,False,False,None,
5650,CVE-2024-4844,,None,No,Total,,False,False,False,False,False,None,
5651,CVE-2024-4452,,None,No,Partial,,False,False,False,False,False,None,
5652,CVE-2024-4794,,Poc,No,Partial,,False,False,False,False,False,None,
5653,CVE-2024-4501,,None,No,Partial,,False,False,False,False,False,None,
5654,CVE-2024-4151,,None,No,Partial,,False,False,False,False,False,None,
5655,CVE-2024-4444,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,False,False,False,False,False,None,
5656,CVE-2024-4014,,None,No,Partial,,False,False,False,False,False,None,
5657,CVE-2024-4917,,Poc,No,Partial,,False,False,False,False,False,None,
5658,CVE-2024-4297,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,False,False,False,False,False,None,
5659,CVE-2024-4106,,None,Yes,Partial,,False,False,False,False,False,None,
5660,CVE-2024-4805,,None,No,Partial,,False,False,False,False,False,None,
5661,CVE-2024-4940,,Poc,No,Partial,,False,False,False,False,False,None,
5662,CVE-2024-4043,,None,No,Total,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5663,CVE-2024-4413,,None,Yes,Total,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,False,False,False,False,False,None,
5664,CVE-2024-4385,,None,No,Partial,,False,False,False,False,False,None,
5665,CVE-2024-4258,,None,Yes,Total,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,False,False,False,False,False,None,
5666,CVE-2024-4608,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5667,CVE-2024-4034,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5668,CVE-2024-4521,,Poc,No,Partial,,False,False,False,False,False,None,
5669,CVE-2024-4171,,Poc,No,Total,,False,False,False,False,False,None,
5670,CVE-2024-4960,,None,No,Partial,,,,,,,Active,
5671,CVE-2024-4063,,None,No,Total,,False,False,False,False,False,None,
5672,CVE-2024-4599,,None,Yes,Partial,,False,False,False,False,False,None,
5673,CVE-2024-4433,,None,No,Partial,,False,False,False,False,False,None,
5674,CVE-2024-4126,,Poc,No,Total,,False,False,False,False,False,None,
5675,CVE-2024-4576,,None,No,Partial,,False,False,False,False,False,None,
5676,CVE-2024-4825,,None,Yes,Partial,,False,False,False,False,False,None,
5677,CVE-2024-4649,,None,No,Partial,,False,False,False,False,False,None,
5678,CVE-2024-4425,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,None,No,Partial,,False,False,False,False,False,None,
5679,CVE-2024-4976,,None,No,Partial,,False,False,False,False,False,None,
5680,CVE-2024-4999,,Poc,No,Total,,False,False,False,False,False,None,
5681,CVE-2024-4560,,None,Yes,Total,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,False,False,False,False,False,None,
5682,CVE-2024-4921,,Poc,No,Partial,,False,False,False,False,False,None,
5683,CVE-2024-4167,,Poc,No,Total,,False,False,False,False,False,None,
5684,CVE-2024-4537,,None,Yes,Partial,,False,False,False,False,False,None,
5685,CVE-2024-4720,,None,No,Partial,,False,False,False,False,False,None,
5686,CVE-2024-4370,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5687,CVE-2024-4235,,Poc,No,Partial,,False,False,False,False,False,None,
5688,CVE-2024-4059,,None,No,Partial,,False,False,False,False,False,None,
5689,CVE-2024-4777,,None,No,Total,,False,False,False,False,False,None,
5690,CVE-2024-4262,,None,Yes,Partial,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5691,CVE-2024-4798,,Poc,No,Partial,,False,False,False,False,False,None,
5692,CVE-2024-4632,,None,No,Total,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5693,CVE-2024-4761,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,Active,No,Total,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,True,False,False,False,True,Active,
5694,CVE-2024-4331,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,None,No,Total,,False,False,False,False,False,None,
5695,CVE-2024-4624,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5696,CVE-2024-4274,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,False,False,False,False,False,None,
5697,CVE-2024-4018,,None,No,Total,,False,False,False,False,False,None,
5698,CVE-2024-4448,,None,Yes,Partial,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,False,False,False,False,False,None,
5699,CVE-2024-4366,,None,No,Total,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5700,CVE-2024-4736,,None,No,Partial,,False,False,False,False,False,None,
5701,CVE-2024-4223,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,False,False,False,False,False,None,
5702,CVE-2024-4673,,None,No,Partial,,False,False,False,False,False,None,
5703,CVE-2024-4809,,Poc,No,Partial,,False,False,False,False,False,None,
5704,CVE-2024-4367,,None,No,Total,,False,False,False,False,True,Poc,
5705,CVE-2024-4737,,Poc,No,Partial,,False,False,False,False,False,None,
5706,CVE-2024-4222,,None,Yes,Partial,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,False,False,False,False,False,None,
5707,CVE-2024-4672,,Poc,No,Partial,,False,False,False,False,False,None,
5708,CVE-2024-4388,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,None,Yes,Partial,,False,False,False,False,False,None,
5709,CVE-2024-4019,,None,No,Partial,,False,False,False,False,False,None,
5710,CVE-2024-4449,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5711,CVE-2024-4760,,None,No,Total,,False,False,False,False,False,None,
5712,CVE-2024-4330,,Poc,No,Partial,,False,False,False,False,False,None,
5713,CVE-2024-4275,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5714,CVE-2024-4849,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5715,CVE-2024-4326,,Poc,Yes,Total,,False,False,False,False,False,None,
5716,CVE-2024-4776,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:N/I:L/A:H,None,Yes,Partial,,False,False,False,False,False,None,
5717,CVE-2024-4263,,None,No,Partial,,False,False,False,False,False,None,
5718,CVE-2024-4799,,None,No,Partial,,False,False,False,False,False,None,
5719,CVE-2024-4371,,None,No,Total,,False,False,False,False,False,None,
5720,CVE-2024-4234,,None,No,Partial,,False,False,False,False,False,None,
5721,CVE-2024-4473,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5722,CVE-2024-4536,,None,No,Partial,,False,False,False,False,False,None,
5723,CVE-2024-4865,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5724,CVE-2024-4424,,None,No,Partial,,False,False,False,False,False,None,
5725,CVE-2024-4561,,None,No,Partial,,False,False,False,False,False,None,
5726,CVE-2024-4218,,None,Yes,Partial,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,False,False,False,False,False,None,
5727,CVE-2024-4648,,Poc,No,Partial,,False,False,False,False,False,None,
5728,CVE-2024-4062,,None,No,Partial,,False,False,False,False,False,None,
5729,CVE-2024-4432,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5730,CVE-2024-4127,,Poc,No,Total,,False,False,False,False,False,None,
5731,CVE-2024-4577,,Active,Yes,Total,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,True,True,True,False,True,Active,
5732,CVE-2024-4824,,None,Yes,Total,,False,False,False,False,False,None,
5733,CVE-2024-4035,,None,No,Partial,,False,False,False,False,False,None,
5734,CVE-2024-4936,,None,Yes,Total,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,False,False,False,False,False,None,
5735,CVE-2024-4873,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,False,False,False,False,False,None,
5736,CVE-2024-4170,,Poc,No,Total,,False,False,False,False,False,None,
5737,CVE-2024-4609,,None,Yes,Total,,False,False,False,False,False,None,
5738,CVE-2024-4107,,None,No,Partial,,False,False,False,False,False,None,
5739,CVE-2024-4557,,None,No,Partial,,False,False,False,False,False,None,
5740,CVE-2024-4804,,Poc,No,Partial,,False,False,False,False,False,None,
5741,CVE-2024-4941,,Poc,No,Partial,,False,False,False,False,False,None,
5742,CVE-2024-4042,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5743,CVE-2024-4279,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,False,False,False,False,False,None,
5744,CVE-2024-4853,,None,No,Partial,,False,False,False,False,False,None,
5745,CVE-2024-4500,,None,No,Partial,,False,False,False,False,False,None,
5746,CVE-2024-4150,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5747,CVE-2024-4445,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,False,False,False,False,False,None,
5748,CVE-2024-4916,,None,No,Partial,,False,False,False,False,False,None,
5749,CVE-2024-4280,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,False,False,False,False,False,None,
5750,CVE-2024-4795,,None,No,Partial,,False,False,False,False,False,None,
5751,CVE-2024-4516,,None,No,Partial,,False,False,False,False,False,None,
5752,CVE-2024-4845,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,False,False,False,False,False,None,
5753,CVE-2024-4453,,None,No,Total,,False,False,False,False,False,None,
5754,CVE-2024-4687,,Poc,No,Partial,,False,False,False,False,False,None,
5755,CVE-2024-4238,,None,No,Partial,,False,False,False,False,False,None,
5756,CVE-2024-4668,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,False,False,False,False,False,None,
5757,CVE-2024-4392,,None,No,Partial,,False,False,False,False,False,None,
5758,CVE-2024-4111,,None,No,Partial,,False,False,False,False,False,None,
5759,CVE-2024-4404,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:N,False,False,False,False,False,None,
5760,CVE-2024-4957,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:U/C:L/I:L/A:L,Poc,No,Partial,,False,False,False,False,False,None,
5761,CVE-2024-4243,,Poc,No,Total,,False,False,False,False,False,None,
5762,CVE-2024-4306,,None,No,Total,,False,False,False,False,False,None,
5763,CVE-2024-4886,,None,No,Partial,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,False,False,False,False,False,None,
